time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name_8,JoystickRotation,JoystickWinch
0.085,14.634015825548,85,57.0000796647665,85,93.7973491223936,85,0,0,1.41725100227445,0,85,0,0
0.09,14.6610575896892,90,57.0250905304711,90,93.8009227982488,90,0,0,1.41725100227445,0,90,0,0
0.095,14.6863363681535,95,57.0449827991961,95,93.8235884139588,95,0,0,1.41725100227445,0,95,0,0
0.1,14.7030773377835,100,57.0576043801541,100,93.862574685927,100,0,0,1.41725100227445,0,100,0,0
0.105,14.7172502150009,105,57.0650475539563,105,93.9045790166486,105,0,0,1.41725100227445,0,105,0,0
0.11,14.7261706826896,110,57.0614188185408,110,93.9318239769384,110,0,0,1.41725100227445,0,110,0,0
0.115,14.7180370355851,115,57.0572849819927,115,93.9368656219487,115,0,0,1.41725100227445,0,115,0,0
0.12,14.7093690257718,120,57.0516675659541,120,93.9179810252677,120,0,0,1.41725100227445,0,120,0,0
0.125,14.6960999987887,125,57.0386477235583,125,93.8857715652162,125,0,0,1.41725100227445,0,125,0,0
0.13,14.6847796077303,130,57.0205829043662,130,93.8641513991505,130,0,0,1.41725100227445,0,130,0,0
0.135,14.6951495183663,135,56.9954883269671,135,93.8543914163481,135,0,0,1.41725100227445,0,135,0,0
0.14,14.7001246622914,140,56.9769301922677,140,93.8494813299759,140,0,0,1.41725100227445,0,140,0,0
0.145,14.7210059038596,145,56.9698724656324,145,93.8512900898652,145,0,0,1.41725100227445,0,145,0,0
0.15,14.7456432872014,150,56.974709098607,150,93.8557803941443,150,0,0,1.41725100227445,0,150,0,0
0.155,14.7661840556391,155,56.980225030663,155,93.8664713219398,155,0,0,1.41725100227445,0,155,0,0
0.16,14.7893351579611,160,56.9756478276998,160,93.8744155777561,160,0,0,1.41725100227445,0,160,0,0
0.165,14.7909596680054,165,56.9616139716931,165,93.8837201638424,165,0,0,1.41725100227445,0,165,0,0
0.17,14.771396374291,170,56.9494124271445,170,93.8883592870434,170,0,0,1.41725100227445,0,170,0,0
0.175,14.7379159653663,175,56.9532685999438,175,93.884496950192,175,0,0,1.41725100227445,0,175,0,0
0.18,14.7092431820856,180,56.9674189879003,180,93.8755810687276,180,0,0,1.41725100227445,0,180,0,0
0.185,14.6814498971098,185,56.9839009332921,185,93.8601092547091,185,0,0,1.41725100227445,0,185,0,0
0.19,14.6602910455316,190,56.9931187750067,190,93.8422550772615,190,0,0,1.41725100227445,0,190,0,0
0.195,14.6453630864726,195,56.9881611905199,195,93.8337631654672,195,0,0,1.41725100227445,0,195,0,0
